Store,Dept,Date,Weekly_Sales,IsHoliday
10,5,2023-07-30,6842.401059336181,False
10,5,2023-08-06,6440.325674509821,False
10,5,2023-08-13,1839.9713820231211,False
10,5,2023-08-20,4803.454099308305,False
10,5,2023-08-27,4169.581658895744,False
10,5,2023-09-03,2744.834745975937,False
10,5,2023-09-10,2635.746930630359,False
10,5,2023-09-17,9174.827696965158,False
10,5,2023-09-24,2649.2877360479797,False
10,5,2023-10-01,2931.5373713978734,False
10,5,2023-10-08,4277.533668811811,False
10,5,2023-10-15,8460.694457286147,False
10,5,2023-10-22,1455.9848083395932,False
10,5,2023-10-29,9935.22153708454,False
10,5,2023-11-05,1775.2784471962846,False
10,5,2023-11-12,6154.137337052849,False
10,5,2023-11-19,4861.921710314073,False
10,5,2023-11-26,2970.6712381541247,False
10,5,2023-12-03,9113.878877006824,False
10,5,2023-12-10,3329.460658320554,False
10,5,2023-12-17,8488.077671113477,False
10,5,2023-12-24,6578.0549520905715,False
10,5,2023-12-31,6965.426698890518,False
